RAW,121584,197,-18,65,-1
RAW,121602,198,-17,54,1
REP,3,121,1325
[121604][D][BLECharacteristic.cpp:790] onNotify(): >> onNotify: default
[121613][D][BLECharacteristic.cpp:791] onNotify(): << onNotify
[121620][D][BLECharacteristic.cpp:796] onStatus(): >> onStatus: default
[121621][D][BLEDevice.cpp:102] gattServerEventHandler(): gattServerEventHandler [esp_gatt_if: 4] ... ESP_GATTS_CONF_EVT
[121637][D][BLECharacteristic.cpp:797] onStatus(): << onStatus
RAW,121648,194,-15,50,1
[121651][D][Tone.cpp:124] tone(): _pin=25, frequency=4000 Hz, duration=0 ms
[121660][D][Tone.cpp:31] tone_task(): Task received from queue TONE_START: _pin=25, frequency=4000 Hz, duration=0 ms
[121670][D][Tone.cpp:33] tone_task(): Setup LED controll on channel 0
RAW,121660,193,-14,61,-1
RAW,121675,195,-13,64,2
RAW,121694,192,-12,54,-1
RAW,121712,193,-12,45,2
RAW,121731,190,-10,60,0
RAW,121750,193,-11,33,-2
RAW,121768,190,-10,32,3
RAW,121786,188,-9,32,-1
[121799][D][Tone.cpp:105] noTone(): noTone was called
[121804][D][Tone.cpp:45] tone_task(): Task received from queue TONE_END: pin=25
RAW,121804,188,-7,54,2
RAW,121823,190,-7,32,1
RAW,121842,190,-8,32,-1
RAW,121860,190,-9,10,2
RAW,121878,188,-8,10,3
RAW,121897,189,-8,-10,2
RAW,121915,186,-6,10,-2
RAW,121933,183,-5,32,1
RAW,121952,182,-2,76,2
RAW,121970,184,-2,65,-2
RAW,121988,187,-3,54,29
RAW,122007,185,-4,21,-20
RAW,122026,186,-5,0,-14
RAW,122044,186,-4,-21,8
RAW,122062,183,-4,-21,-5
RAW,122081,183,-3,0,-4
RAW,122099,183,-2,21,0
RAW,122118,183,-2,32,0
RAW,122136,183,-2,21,3
RAW,122154,181,-1,32,-1
RAW,122173,179,0,32,3
RAW,122191,179,1,32,-1
RAW,122209,179,2,43,1
RAW,122228,179,2,43,1
RAW,122246,177,2,32,5
RAW,122264,176,3,32,3
RAW,122283,177,4,32,-3
RAW,122302,177,4,21,4
RAW,122320,175,4,21,-3
RAW,122338,170,7,54,-2
RAW,122357,173,8,53,2
RAW,122375,170,10,65,-1
RAW,122394,172,9,54,2
RAW,122412,171,10,65,-1
RAW,122430,169,10,32,0
RAW,122449,168,11,32,-1
RAW,122467,170,12,21,1
RAW,122485,171,11,21,2
RAW,122504,169,11,10,-1
RAW,122522,170,11,10,2
RAW,122540,173,10,-10,1
RAW,122559,166,11,-10,1
RAW,122578,166,12,10,2
RAW,122596,169,14,32,2
RAW,122615,169,13,21,2
RAW,122633,171,11,10,1
RAW,122651,168,11,0,2
RAW,122670,168,12,0,0
RAW,122688,169,12,-21,1
RAW,122706,170,12,-10,-1
RAW,122725,168,12,10,1
RAW,122743,167,12,10,1
RAW,122761,169,13,10,-2
RAW,122780,168,13,10,0
RAW,122798,169,12,0,2
RAW,122816,170,12,0,1
RAW,122835,168,12,0,0
RAW,122854,174,10,-32,2
RAW,122872,169,10,-32,3
RAW,122891,167,11,-10,3
RAW,122909,168,13,10,3
RAW,122927,169,13,10,0
RAW,122946,169,12,21,3
RAW,122964,168,12,21,-3
RAW,122982,167,13,21,5
RAW,123001,167,13,0,4
RAW,123019,167,14,10,-1
RAW,123037,168,13,10,3
RAW,123056,168,13,10,-1
RAW,123075,166,13,0,4
RAW,123093,172,12,-10,-3
RAW,123111,169,12,-21,4
RAW,123130,167,11,-21,4
RAW,123148,168,13,0,3
RAW,123167,167,13,0,2
RAW,123185,169,13,10,-2
RAW,123203,170,12,0,2
RAW,123222,170,11,0,-2
RAW,123240,169,11,-21,3
RAW,123258,172,10,-32,2
RAW,123277,169,11,-21,2
RAW,123296,168,11,-10,3
RAW,123313,166,13,21,2
RAW,123332,168,13,21,3
RAW,123351,167,14,43,2
RAW,123369,169,13,21,3
RAW,123388,170,12,10,4
RAW,123406,170,11,-21,2
RAW,123424,170,11,-21,2
