[     7][D][esp32-hal-cpu.c:244] setCpuFrequencyMhz(): PLL: 480 / 2 = 240 Mhz, APB: 80000000 Hz
Starting StackSense
Sample size: 5
[   721][I][esp32-hal-i2c.c:75] i2cInit(): Initialising I2C Master: sda=21 scl=22 freq=100000
[  1470][D][BLEDevice.cpp:102] gattServerEventHandler(): gattServerEventHandler [esp_gatt_if: 4] ... ESP_GATTS_REG_EVT
[  1484][D][BLEDevice.cpp:102] gattServerEventHandler(): gattServerEventHandler [esp_gatt_if: 4] ... ESP_GATTS_CREATE_EVT
[  1495][D][BLEService.cpp:225] addCharacteristic(): Adding characteristic: uuid=beb5483e-36e1-4688-b7f5-ea07361b26a8 to service: UUID: 4fafc201-1fb5-459e-8fcc-c5c9c331914b, handle: 0x0028
[  1514][D][BLECharacteristic.cpp:90] executeCreate(): Registering characteristic (esp_ble_gatts_add_char): uuid: beb5483e-36e1-4688-b7f5-ea07361b26a8, service: UUID: 4fafc201-1fb5-459e-8fcc-c5c9c331914b, handle: 0x0028
[  1534][D][BLEDevice.cpp:102] gattServerEventHandler(): gattServerEventHandler [esp_gatt_if: 4] ... ESP_GATTS_ADD_CHAR_EVT
[  1546][D][BLEDevice.cpp:102] gattServerEventHandler(): gattServerEventHandler [esp_gatt_if: 4] ... ESP_GATTS_ADD_CHAR_DESCR_EVT
[  1558][D][BLEDevice.cpp:102] gattServerEventHandler(): gattServerEventHandler [esp_gatt_if: 4] ... ESP_GATTS_START_EVT
[  1569][I][BLEDevice.cpp:577] getAdvertising(): create advertising
[  1575][D][BLEDevice.cpp:579] getAdvertising(): get advertising
[  1581][D][BLEDevice.cpp:579] getAdvertising(): get advertising
[  1587][D][BLEAdvertising.cpp:199] start(): - advertising service: 4fafc201-1fb5-459e-8fcc-c5c9c331914b
Free heap: 112284 bytes
[  1603][D][BLEDevice.cpp:579] getAdvertising(): get advertising
[  1612][D][BLEAdvertising.cpp:506] handleGAPEvent(): handleGAPEvent [event no: 0]
[  1622][D][BLEDevice.cpp:579] getAdvertising(): get advertising
[  1628][D][BLEAdvertising.cpp:506] handleGAPEvent(): handleGAPEvent [event no: 1]
[  1635][D][BLEDevice.cpp:579] getAdvertising(): get advertising
[  1641][D][BLEAdvertising.cpp:506] handleGAPEvent(): handleGAPEvent [event no: 6]
Start pressed
Set 1 started
Start pressed
Set 1 completed with 0 reps
SET,1,0,0,0
[607621][D][Tone.cpp:124] tone(): _pin=25, frequency=3400 Hz, duration=0 ms
[607632][D][Tone.cpp:31] tone_task(): Task received from queue TONE_START: _pin=25, frequency=3400 Hz, duration=0 ms
[607643][D][Tone.cpp:33] tone_task(): Setup LED controll on channel 0
E (607644) ledc: ledc_get_duty(745): LEDC is not initialized
[607771][D][Tone.cpp:105] noTone(): noTone was called
[607776][D][Tone.cpp:45] tone_task(): Task received from queue TONE_END: pin=25
[607871][D][Tone.cpp:124] tone(): _pin=25, frequency=3400 Hz, duration=0 ms
[607878][D][Tone.cpp:31] tone_task(): Task received from queue TONE_START: _pin=25, frequency=3400 Hz, duration=0 ms
[607888][D][Tone.cpp:33] tone_task(): Setup LED controll on channel 0
[608021][D][Tone.cpp:105] noTone(): noTone was called
[608026][D][Tone.cpp:45] tone_task(): Task received from queue TONE_END: pin=25
Start pressed
Set 2 started
RAW,626170,97,0,0,1041
[627066][D][Tone.cpp:124] tone(): _pin=25, frequency=3400 Hz, duration=0 ms
[627073][D][Tone.cpp:31] tone_task(): Task received from queue TONE_START: _pin=25, frequency=3400 Hz, duration=0 ms
[627083][D][Tone.cpp:33] tone_task(): Setup LED controll on channel 0
RAW,627073,95,1,1,1040
RAW,627100,96,1,1,1041
RAW,627118,97,1,1,1043
RAW,627137,96,0,0,1040
RAW,627155,99,0,0,1039
RAW,627173,99,-1,-20,1040
RAW,627192,101,-2,-32,1038
RAW,627210,102,-3,-43,1040
[627214][D][Tone.cpp:105] noTone(): noTone was called
[627219][D][Tone.cpp:45] tone_task(): Task received from queue TONE_END: pin=25
RAW,627229,104,-5,-54,1039
RAW,627247,101,-5,-54,1037
RAW,627265,104,-6,-54,1040
RAW,627284,103,-5,-32,1038
RAW,627302,99,-5,-21,1037
RAW,627321,102,-4,10,1039
RAW,627339,103,-4,10,1038
RAW,627357,102,-5,10,1039
RAW,627376,104,-6,-10,1038
RAW,627394,101,-5,0,1042
RAW,627412,101,-5,-10,1039
RAW,627431,103,-4,0,1038
RAW,627449,100,-4,10,1040
RAW,627467,101,-4,21,1040
RAW,627486,103,-4,10,1039
RAW,627504,100,-4,10,1042
RAW,627522,101,-4,0,1040
RAW,627541,105,-5,-10,1041
RAW,627560,104,-6,-21,1041
RAW,627578,102,-6,-21,1040
RAW,627596,102,-5,-10,1040
RAW,627615,102,-5,-10,1040
RAW,627633,104,-5,0,1039
RAW,627652,102,-5,10,1038
RAW,627670,102,-5,10,1039
RAW,627688,100,-4,10,1038
RAW,627707,101,-4,10,1038
RAW,627725,105,-5,0,1038
RAW,627743,106,-7,-21,1038
RAW,627762,103,-7,-21,1041
RAW,627780,107,-8,-43,1039
RAW,627798,106,-8,-43,1040
RAW,627817,111,-11,-65,1040
RAW,627835,104,-10,-32,1039
RAW,627853,112,-12,-54,1041
RAW,627872,109,-11,-32,1041
RAW,627891,107,-12,-43,1040
RAW,627909,107,-10,10,1041
RAW,627927,111,-11,-10,1040
RAW,627946,107,-11,10,1039
RAW,627964,106,-11,0,1038
RAW,627983,107,-9,32,1040
RAW,628001,111,-11,-10,1038
RAW,628019,108,-11,0,1039
RAW,628038,106,-11,0,1039
RAW,628056,106,-9,21,1038
RAW,628074,106,-9,0,1038
RAW,628093,107,-9,21,1040
RAW,628111,106,-9,21,1038
RAW,628129,105,-9,21,1038
RAW,628148,107,-9,0,1039
RAW,628167,105,-8,10,1037
RAW,628184,107,-9,0,1040
RAW,628203,106,-9,0,1039
RAW,628222,105,-9,0,1040
RAW,628240,103,-7,21,1040
RAW,628258,105,-7,10,1042
RAW,628277,108,-8,10,1042
RAW,628295,104,-8,10,1040
RAW,628314,106,-9,0,1039
RAW,628332,101,-6,10,1039
RAW,628350,100,-5,21,1039
RAW,628369,104,-4,43,1038
RAW,628387,104,-5,32,1040
RAW,628405,102,-6,32,1039
RAW,628424,104,-6,0,1039
RAW,628442,104,-6,-10,1038
RAW,628460,104,-7,-32,1040
RAW,628479,104,-7,-21,1037
RAW,628498,102,-6,0,1038
RAW,628515,105,-6,0,1039
RAW,628534,105,-7,-10,1040
RAW,628553,107,-8,-10,1038
RAW,628571,110,-10,-32,1039
RAW,628589,106,-10,-43,2430
RAW,628608,105,-10,-43,1836
RAW,628626,104,-8,-10,987
RAW,628645,110,-9,-10,1838
RAW,628663,109,-10,0,1034
RAW,628681,110,-12,-21,1427
RAW,628700,106,-11,-10,1121
RAW,628718,112,-12,-43,1182
RAW,628736,110,-12,-32,1164
RAW,628755,110,-13,-32,1032
RAW,628773,108,-12,0,1128
RAW,628791,109,-12,-10,1021
RAW,628810,108,-11,10,1096
RAW,628829,107,-11,10,1052
RAW,628847,107,-10,32,1066
RAW,628865,107,-10,21,1049
RAW,628884,107,-10,21,1059
RAW,628902,105,-9,21,1067
RAW,628920,105,-8,32,1032
RAW,628939,105,-8,21,1049
RAW,628957,104,-7,32,1042
RAW,628976,105,-7,32,1054
RAW,628994,101,-6,32,1044
RAW,629012,106,-7,10,1052
RAW,629031,106,-7,10,1048
RAW,629049,103,-8,-10,1046
RAW,629067,100,-6,10,1043
RAW,629086,104,-5,10,1031
RAW,629104,105,-6,10,1044
RAW,629122,103,-7,0,1041
RAW,629141,103,-6,21,1041
RAW,629159,100,-5,10,1032
RAW,629178,104,-5,0,1040
RAW,629196,104,-5,10,1041
RAW,629215,102,-6,10,1037
RAW,629233,103,-6,0,1036
RAW,629251,102,-5,0,1034
RAW,629270,105,-6,-10,1039
RAW,629288,108,-8,-32,1038
RAW,629307,106,-9,-32,1037
RAW,629325,105,-9,-32,1038
RAW,629343,105,-8,-32,1039
RAW,629362,106,-8,-21,1040
RAW,629380,105,-8,0,1041
RAW,629398,107,-9,0,1041
RAW,629417,103,-8,10,1041
RAW,629435,104,-7,10,1043
RAW,629453,104,-6,21,1044
RAW,629472,106,-7,10,1041
RAW,629491,103,-7,21,1042
RAW,629509,103,-7,10,1039
RAW,629527,99,-4,32,1037
RAW,629546,102,-4,21,1038
RAW,629564,100,-3,43,1039
RAW,629582,102,-4,32,1033
RAW,629601,104,-5,21,1038
RAW,629619,104,-6,-21,1035
RAW,629638,102,-6,-21,1037
RAW,629656,101,-5,-21,1041
RAW,629674,102,-4,0,1038
RAW,629693,104,-5,0,1039
RAW,629711,105,-6,0,1040
RAW,629729,103,-7,-10,1042
RAW,629748,102,-6,-10,1039
RAW,629766,106,-6,-21,1041
RAW,629784,107,-8,-32,1039
RAW,629803,105,-9,-32,1041
RAW,629822,106,-9,-21,1041
RAW,629840,104,-8,-21,1039
RAW,629858,105,-8,-21,1040
RAW,629877,102,-6,21,1040
RAW,629895,104,-6,32,1038
RAW,629913,104,-6,32,1038
RAW,629932,104,-7,10,1039
RAW,629950,105,-7,10,1038
RAW,629969,107,-8,-21,1039
RAW,629987,105,-8,-21,1042
RAW,630005,104,-8,-21,1037
RAW,630024,106,-8,-10,1040
RAW,630042,104,-7,0,1038
RAW,630060,105,-8,0,1037
RAW,630079,109,-9,-10,1040
RAW,630098,104,-9,-10,1039
RAW,630115,106,-9,-10,1038
RAW,630134,104,-7,0,1039
RAW,630153,105,-8,0,1041
RAW,630171,105,-7,21,1041
RAW,630189,102,-7,21,1041
RAW,630208,106,-7,21,1041
RAW,630226,104,-7,0,1040
RAW,630245,105,-8,0,1040
RAW,630263,106,-8,-10,1041
RAW,630281,105,-8,-10,1039
RAW,630300,106,-8,-10,1039
RAW,630318,106,-8,-10,1039
RAW,630336,104,-8,0,1037
RAW,630355,107,-8,0,1038
RAW,630373,109,-9,-10,1037
RAW,630391,106,-10,-21,1035
RAW,630410,107,-10,-21,1038
RAW,630428,107,-9,-10,1039
RAW,630447,106,-9,-10,1040
RAW,630465,106,-9,0,1040
RAW,630484,104,-8,21,1039
RAW,630502,108,-9,10,1041
RAW,630520,104,-8,10,1040
RAW,630539,107,-9,0,1042
RAW,630557,107,-9,0,1040
RAW,630576,108,-10,-21,1040
RAW,630594,107,-10,-10,1041
RAW,630612,105,-9,-10,1039
